DYPT.BRANCH_NAM,DYPT.ACCEPT_DT,DYPT.ORDER_ID,DYPT.SN,DYPT.LAB_NAM_COMBINED,DYPT.MS
深圳,2023/05/12 16:12:16,2023051216121659875379013,1672,"""投诉用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(99,139]"",""上月超套语音费用(10,30]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(0,30]"",""上月MOU在(30,60]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2021/10/04 21:45:23,2021100421452370389629430,1673,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(169,269]"",""上月超套语音费用(100,200]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(200,inf]"",""上月MOU在(30,60]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2022/05/20 20:20:40,2022052020204047160113570,1674,"""投诉用户"",""高风险用户"",""中价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(0,19]"",""上月超套语音费用(0,10]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(50,100]"",""上月MOU在(60,100]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2023/10/10 12:40:43,2023101012404321614304977,1675,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(59,99]"",""上月超套语音费用(10,30]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(200,inf]"",""上月MOU在(60,100]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2022/10/05 02:55:21,2022100502552147626314666,1676,"""沉默反馈用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(19,59]"",""上月超套语音费用(200,inf]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(30,50]"",""上月MOU在(0,30]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2021/06/26 23:31:15,2021062623311590491480306,1677,"""咨询用户"",""高风险用户"",""低价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(59,99]"",""上月超套语音费用(0,10]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(0,30]"",""上月MOU在(30,60]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2023/09/28 00:31:43,2023092800314397677674179,1678,"""投诉用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(139,169]"",""上月超套语音费用(100,200]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(0,30]"",""上月MOU在(0,30]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2023/08/11 21:42:15,2023081121421562474880996,1679,"""投诉用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(139,169]"",""上月超套语音费用(30,60]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(0,30]"",""上月MOU在(60,100]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2023/09/11 02:40:41,2023091102404136992456814,1680,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(169,269]"",""上月超套语音费用(100,200]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(0,30]"",""上月MOU在(0,30]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2021/02/23 01:16:22,2021022301162259799167707,1681,"""投诉用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(99,139]"",""上月超套语音费用(60,100]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(100,200]"",""上月MOU在(0,30]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2021/05/08 02:32:37,2021050802323722177428910,1682,"""投诉用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(59,99]"",""上月超套语音费用(100,200]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(30,50]"",""上月MOU在(30,60]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2022/04/04 01:36:31,2022040401363135153783494,1683,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(139,169]"",""上月超套语音费用(30,60]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(100,200]"",""上月MOU在(0,30]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2023/10/25 17:18:18,2023102517181851501358021,1684,"""投诉用户"",""黑名单用户"",""低价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(99,139]"",""上月超套语音费用(60,100]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(30,50]"",""上月MOU在(100,inf]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2024/11/05 20:46:49,2024110520464929247630890,1685,"""咨询用户"",""高风险用户"",""中价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(59,99]"",""上月超套语音费用(0,10]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(30,50]"",""上月MOU在(100,inf]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2024/02/22 12:24:21,2024022212242182961007148,1686,"""沉默反馈用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(19,59]"",""上月超套语音费用(60,100]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(0,30]"",""上月MOU在(0,30]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2023/07/12 03:15:56,2023071203155697845403032,1687,"""投诉用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(0,19]"",""上月超套语音费用(10,30]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(50,100]"",""上月MOU在(0,30]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2023/07/08 17:41:02,2023070817410284940926083,1688,"""投诉用户"",""高风险用户"",""中价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(99,139]"",""上月超套语音费用(0,10]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(0,30]"",""上月MOU在(100,inf]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2021/12/05 22:37:32,2021120522373247250921235,1689,"""投诉用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(19,59]"",""上月超套语音费用(200,inf]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(30,50]"",""上月MOU在(0,30]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2021/11/26 16:10:50,2021112616105028406151720,1690,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(139,169]"",""上月超套语音费用(10,30]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(0,30]"",""上月MOU在(30,60]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2021/04/11 19:41:04,2021041119410416041105054,1691,"""投诉用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(99,139]"",""上月超套语音费用(30,60]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(50,100]"",""上月MOU在(0,30]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2022/07/19 13:14:49,2022071913144954855579498,1692,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(59,99]"",""上月超套语音费用(100,200]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(50,100]"",""上月MOU在(30,60]""",移动服务→基础服务→资费套餐→全局流转→业务规则→对业务规定/流程不满→全局流转
深圳,2024/09/10 09:07:26,2024091009072622502226010,1693,"""沉默反馈用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(250,500]"",""主套餐月租费(59,99]"",""上月超套语音费用(30,60]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(50,100]"",""上月MOU在(60,100]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2021/10/16 20:25:19,2021101620251925817416276,1694,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(169,269]"",""上月超套语音费用(0,10]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(30,50]"",""上月MOU在(0,30]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2022/05/19 09:03:59,2022051909035958864613452,1695,"""咨询用户"",""信用良好用户"",""高价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(59,99]"",""上月超套语音费用(10,30]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(0,30]"",""上月MOU在(30,60]""",套餐问题→用户反映套餐收费不明确→业务规则→流程不清晰，未得到及时响应
深圳,2022/10/16 11:42:18,2022101611421835611667831,1696,"""咨询用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(59,99]"",""上月超套语音费用(10,30]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(30,50]"",""上月MOU在(30,60]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2022/02/27 15:35:51,2022022715355121908442221,1697,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(100,250]"",""主套餐月租费(169,269]"",""上月超套语音费用(100,200]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(0,30]"",""上月MOU在(0,30]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2022/09/16 07:35:28,2022091607352823995172445,1698,"""投诉用户"",""黑名单用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(0,19]"",""上月超套语音费用(0,10]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(100,200]"",""上月MOU在(30,60]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2023/06/11 15:51:06,2023061115510642622862313,1699,"""咨询用户"",""高风险用户"",""中价值用户"",""本月截至当前使用总流量(10,50]"",""主套餐月租费(139,169]"",""上月超套语音费用(30,60]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(100,200]"",""上月MOU在(30,60]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
深圳,2022/12/07 06:59:56,2022120706595697289912627,1700,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(59,99]"",""上月超套语音费用(60,100]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(50,100]"",""上月MOU在(100,inf]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2023/12/31 20:38:49,2023123120384910881516044,1701,"""投诉用户"",""高风险用户"",""中价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(0,19]"",""上月超套语音费用(10,30]"",""上月超套流量费用(30,60]"",""上月折后ARPU在(30,50]"",""上月MOU在(30,60]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2023/02/24 21:11:57,2023022421115741401056265,1702,"""沉默反馈用户"",""信用良好用户"",""低价值用户"",""本月截至当前使用总流量(0,10]"",""主套餐月租费(19,59]"",""上月超套语音费用(60,100]"",""上月超套流量费用(60,100]"",""上月折后ARPU在(0,30]"",""上月MOU在(100,inf]""",账单问题→上月账单计算不准确，产生意外费用→用户服务不佳
深圳,2023/11/21 14:16:17,2023112114161745915267206,1703,"""咨询用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(500,1000]"",""主套餐月租费(19,59]"",""上月超套语音费用(10,30]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(0,30]"",""上月MOU在(0,30]""",网络问题→网络不稳定，无法正常上网→技术支持没有及时处理
深圳,2024/05/22 21:38:02,2024052221380225002295636,1704,"""投诉用户"",""信用良好用户"",""中价值用户"",""本月截至当前使用总流量(50,100]"",""主套餐月租费(139,169]"",""上月超套语音费用(30,60]"",""上月超套流量费用(0,30]"",""上月折后ARPU在(0,30]"",""上月MOU在(30,60]""",语音和流量问题→语音费用高，流量包不清晰→服务无法满足需求→用户希望改进
